월,시도,사고건수,사망자수,중상자수,경상자수,부상신고자수,교통사고발생건수,사고자발생비율,사망자발생비율,중상자발생비율,경상자발생비율,부상자발생비율
2.0,울산,0.06350766810853323,0.08695652173913043,0.07684426229508197,0.05771015030617925,0.050381679389312976,0.0631855399351151,39.11602209944751,0.8839779005524863,18.563535911602212,37.790055248618785,3.6464088397790055
2.0,인천,0.11207235548564687,0.13043478260869565,0.14241803278688525,0.12414177027277788,0.07938931297709924,0.1215819558164684,36.18302227573751,0.7224563515954244,17.82059000602047,42.14328717639976,3.13064419024684
2.0,전남,0.13507668108533227,0.2608695652173913,0.12243852459016394,0.16143997030989052,0.06870229007633588,0.14351923374015138,36.91516709511568,1.2339331619537275,13.213367609254497,46.32390745501285,2.313624678663239
2.0,전북,0.10676366496264254,0.17391304347826086,0.1127049180327869,0.12135832250881425,0.013740458015267175,0.1108450486636799,37.713534822601844,1.0512483574244416,15.637319316688567,45.006570302233904,0.5913272010512484
2.0,제주,0.05072748721981911,0.09782608695652173,0.058401639344262304,0.05010205975134533,0.06717557251908397,0.05314382820948556,37.29032258064516,1.1612903225806452,17.032258064516128,38.83870967741935,5.67741935483871
2.0,충남,0.11403853716083366,0.3695652173913043,0.1639344262295082,0.1083688996103173,0.050381679389312976,0.11926463772593852,37.46167995095034,2.0846106683016554,20.723482526057634,37.706928264868175,2.023298589822195
2.0,충북,0.1108926464805348,0.17391304347826086,0.1362704918032787,0.11764705882352941,0.044274809160305344,0.11602039239919666,37.44493392070485,1.0069225928256766,17.87287602265576,41.85022026431718,1.825047199496539
3.0,강원,0.11856075501376327,0.17391304347826086,0.1132172131147541,0.12915197624791241,0.06259541984732825,0.12127298007106442,38.26191913095956,0.9656004828002415,14.423657211828605,43.87447193723597,2.4743512371756187
3.0,경기,0.8094769956744003,0.8695652173913043,0.8237704918032788,0.7968083132306549,0.6305343511450382,0.8114475513672177,39.161631419939575,0.7552870090634441,15.351208459214503,40.832703927492446,3.89916918429003
3.0,경남,0.22886354699174202,0.358695652173913,0.3206967213114754,0.18407867879012804,0.17251908396946564,0.2256295380812606,39.72739361702128,1.0970744680851063,21.409574468085108,34.0093085106383,3.7566489361702127
3.0,경북,0.24773889107353517,0.4782608695652174,0.3386270491803279,0.2056040081647801,0.18625954198473282,0.24625366908697668,39.41984732824427,1.3435114503816794,20.732824427480917,34.778625954198475,3.7251908396946565
3.0,광주,0.12524577270939835,0.07608695652173914,0.05942622950819673,0.1816663573946929,0.05648854961832061,0.1366445234049127,35.991379310344826,0.3771551724137931,7.219827586206897,54.418103448275865,1.9935344827586208
3.0,대구,0.21962249311836413,0.19565217391304346,0.2059426229508197,0.1928001484505474,0.2015267175572519,0.20863587208404138,41.17647058823529,0.6456241032998565,15.064562410329984,38.37876614060258,4.734576757532281
3.0,대전,0.09555642941407785,0.07608695652173914,0.08913934426229508,0.09927630358136945,0.0183206106870229,0.09323343117565272,39.953632148377125,0.5409582689335394,14.837712519319938,43.7403400309119,0.9273570324574961
3.0,부산,0.2031065670467951,0.10869565217391304,0.23616803278688525,0.15680089070328448,0.22137404580152673,0.19210566970492815,41.33644133644134,0.3885003885003885,18.60916860916861,34.032634032634036,5.633255633255634
3.0,서울,0.6592607156901298,0.31521739130434784,0.6168032786885246,0.5676377806643161,0.749618320610687,0.6279159585972501,41.187925998052584,0.3529698149951314,14.873417721518987,37.6095423563778,5.976144109055501
3.0,세종,0.0011797090051120724,0.010869565217391304,0.0025614754098360667,0.002041195026906661,0.0,0.0012359029816159436,35.92233009708738,0.9708737864077669,22.330097087378643,40.77669902912621,0.0
3.0,울산,0.07255210381439245,0.06521739130434782,0.08452868852459017,0.058081276674707735,0.0732824427480916,0.06905607909779082,40.77471967380224,0.6116207951070336,18.654434250764528,35.06625891946993,4.892966360856269
3.0,인천,0.13704286276051908,0.13043478260869565,0.14088114754098363,0.1295231026164409,0.08549618320610687,0.13370925382357485,40.044004400440045,0.6600660066006601,16.116611661166118,40.099009900990104,3.08030803080308
3.0,전남,0.15513173417223752,0.3695652173913043,0.12295081967213115,0.1781406568936723,0.06412213740458016,0.15896802101035068,38.22843822843823,1.5850815850815851,12.027972027972028,46.2004662004662,1.9580419580419581
3.0,전북,0.13881242626818718,0.33695652173913043,0.14139344262295084,0.15234737428094267,0.03969465648854962,0.1431330140583964,37.98969072164948,1.5979381443298968,15.154639175257731,43.91752577319588,1.3402061855670102
3.0,제주,0.06311443177349586,0.06521739130434782,0.06557377049180328,0.05993690851735016,0.06870229007633588,0.0630310520624131,38.9811738648948,0.6644518272425249,16.168327796234774,39.202657807308974,4.983388704318937
3.0,충남,0.14766024380652773,0.358695652173913,0.19415983606557377,0.12321395435145667,0.05648854961832061,0.14344198980380038,40.22633744855967,1.6975308641975309,20.421810699588477,35.75102880658436,1.9032921810699588
3.0,충북,0.13370035391270152,0.11956521739130435,0.1552254098360656,0.13119317127481908,0.061068702290076333,0.13394098563262782,39.04448105436573,0.6040637012630422,17.627677100494235,40.527182866556835,2.196595277320154
4.0,강원,0.13291388124262682,0.31521739130434784,0.13114754098360656,0.1592132120987196,0.06412213740458016,0.1432102579947474,36.42452344152499,1.4940752189592994,14.116434827408552,45.80113343637301,2.1638330757341575
4.0,경기,0.8619740464018876,0.7608695652173912,0.8457991803278689,0.887363147151605,0.6916030534351145,0.8754055306658427,38.660245183887916,0.6129597197898424,14.614711033274958,42.14535901926445,3.966725043782837
4.0,경남,0.2198191112858828,0.20652173913043478,0.30891393442622955,0.1772128409723511,0.183206106870229,0.216900973273598,39.689119170984455,0.6563039723661486,21.450777202072537,34.0587219343696,4.145077720207254
4.0,경북,0.24911521824616592,0.358695652173913,0.3130122950819672,0.21061421413991466,0.19236641221374046,0.24447705855090376,39.91389913899139,1.014760147601476,19.341943419434195,35.85485854858548,3.8745387453874542
4.0,광주,0.12681871804954778,0.07608695652173914,0.07069672131147542,0.1555019484134348,0.03969465648854962,0.12722076317009115,38.98500576701269,0.40369088811995385,8.996539792387544,50.11534025374856,1.4994232987312572
4.0,대구,0.2237514746362564,0.16304347826086957,0.2023565573770492,0.20838745592874375,0.21374045801526717,0.21659199752819402,40.43583535108959,0.5188516084399862,14.285714285714285,39.916983742649606,4.842615012106537
4.0,대전,0.10519071962249311,0.03260869565217391,0.08760245901639345,0.11375023195398032,0.024427480916030534,0.10281167928317628,39.915373765867415,0.21156558533145275,13.328631875881522,45.41607898448519,1.1283497884344147
4.0,부산,0.21215100275265433,0.18478260869565216,0.26280737704918034,0.17127481907589534,0.16946564885496182,0.20361501622122663,40.763863385971355,0.6243114212265883,19.500550863018727,35.034887991186196,4.0763863385971355
4.0,서울,0.6832481321274085,0.2934782608695652,0.6234631147540984,0.5876786045648542,0.7984732824427481,0.6490035532210722,41.300506537872536,0.31805866415361056,14.548238897396631,37.67228177641654,6.160914124160678
4.0,세종,0.00314589068029886,0.010869565217391304,0.005122950819672132,0.005752458712191501,0.0061068702290076335,0.004248416499304804,33.098591549295776,0.7042253521126761,19.718309859154928,43.66197183098591,2.8169014084507045
4.0,울산,0.08061344868265828,0.09782608695652173,0.08606557377049182,0.07552421599554648,0.08244274809160305,0.0804109377413873,39.09574468085106,0.7978723404255319,16.48936170212766,38.82978723404255,4.787234042553192
4.0,인천,0.13055446323240266,0.09782608695652173,0.1280737704918033,0.12265726479866394,0.08091603053435115,0.1259076162521242,40.477577169481656,0.52417006406523,15.608619685497963,40.302853814793245,3.0867792661619107
4.0,전남,0.17223751474636256,0.3695652173913043,0.1752049180327869,0.18834663202820562,0.08549618320610687,0.17889695658890775,37.7444860590928,1.4148980441115273,14.981273408239701,43.52892218060758,2.3304203079483976
4.0,전북,0.14471097129374755,0.2934782608695652,0.13780737704918034,0.156429764334756,0.03358778625954199,0.14599103970338329,38.79615579160344,1.3657056145675266,14.516944865958523,44.20839656044512,1.112797167425392
4.0,제주,0.07097915847424302,0.043478260869565216,0.06045081967213116,0.06587493041380589,0.11908396946564885,0.07021473814305577,39.3574297188755,0.4016064257028112,13.654618473895583,38.75502008032129,7.83132530120482
4.0,충남,0.14392449862367282,0.33695652173913043,0.18237704918032788,0.14381146780478754,0.05648854961832061,0.14861733353931716,37.941322725012434,1.5415216310293387,18.59771258080557,40.079562406762804,1.8398806563898558
4.0,충북,0.146873771136453,0.20652173913043478,0.1757172131147541,0.14696604193727966,0.08091603053435115,0.15039394407539006,38.249754178957716,0.9341199606686332,17.748279252704034,40.462143559488695,2.6057030481809242
5.0,강원,0.14923318914667716,0.16304347826086957,0.1598360655737705,0.17776953052514383,0.09770992366412214,0.16228951027344352,36.10603290676417,0.6855575868372943,15.082266910420476,45.20109689213894,2.9250457038391224
5.0,경기,0.8938261895399134,0.9021739130434783,0.9077868852459017,0.865095565039896,0.9206106870229007,0.9005870539162676,38.9664566660991,0.7066235314149498,15.239230376298316,39.95402690277541,5.133662523412226
5.0,경남,0.22768383798662994,0.44565217391304346,0.3514344262295082,0.17647058823529413,0.183206106870229,0.2277923682990885,39.16337285902503,1.3504611330698288,23.18840579710145,32.34519104084321,3.9525691699604746
5.0,경북,0.2760519071962249,0.42391304347826086,0.3621926229508197,0.23789200222675821,0.216793893129771,0.27552912096400434,39.272030651341,1.0673234811165846,19.841269841269842,35.933223864258345,3.886152162014231
5.0,광주,0.1301612268973653,0.09782608695652173,0.07428278688524591,0.16515123399517537,0.051908396946564885,0.13386374169627682,38.07692307692307,0.49450549450549447,8.956043956043956,50.604395604395606,1.8681318681318682
5.0,대구,0.25068816358631535,0.14130434782608695,0.23002049180327871,0.22397476340694006,0.2549618320610687,0.23976517843349296,40.92760890003134,0.40739580068943904,14.634910686305233,38.796615481040426,5.233469131933563
5.0,대전,0.10912308297286669,0.10869565217391304,0.0855532786885246,0.12358508071998515,0.035114503816793895,0.10922292600030897,39.04063957361758,0.6662225183211192,12.325116588940705,46.43570952698201,1.5323117921385743
5.0,부산,0.21667322060558394,0.17391304347826086,0.24231557377049184,0.1749860827611802,0.22595419847328244,0.2066275297389155,41.020999275887036,0.5792903692976104,17.776973207820422,35.26430123099203,5.358435916002897
5.0,서울,0.7152968934329532,0.33695652173913043,0.6439549180327869,0.5947300055668955,0.8763358778625954,0.6718677583809671,41.76437108708025,0.3528742174160501,14.513375071143997,36.83551508252704,6.53386454183267
5.0,세종,0.005898545025560362,0.010869565217391304,0.006659836065573771,0.005566895527927259,0.004580152671755725,0.005407075544569751,38.853503184713375,0.6369426751592357,19.745222929936308,38.853503184713375,1.910828025477707
5.0,울산,0.08081006685017696,0.09782608695652173,0.08094262295081968,0.07700872146966041,0.061068702290076333,0.07925227869612236,39.71248876909254,0.8086253369272237,15.813117699910153,40.071877807726864,3.5938903863432166
5.0,인천,0.15631144317734957,0.05434782608695652,0.1603483606557377,0.1582853961773984,0.08244274809160305,0.15549204387455584,39.33333333333333,0.2380952380952381,15.761904761904763,42.095238095238095,2.571428571428571
5.0,전남,0.17400707825403067,0.40217391304347827,0.16444672131147542,0.20226387084802375,0.08854961832061069,0.1841495442607755,37.07001214083367,1.497369486038041,13.719142047753946,45.3662484823958,2.347227842978551
5.0,전북,0.15631144317734957,0.30434782608695654,0.15112704918032788,0.17665615141955837,0.03358778625954199,0.16105360729182758,38.02946593001841,1.289134438305709,14.410681399631676,45.25782688766114,1.0128913443830572
5.0,제주,0.07078254030672435,0.07608695652173914,0.06762295081967214,0.06346260901837075,0.09770992366412214,0.06936505484319481,39.69543147208122,0.7106598984771574,15.228426395939088,37.86802030456853,6.49746192893401
5.0,충남,0.16614235155328352,0.33695652173913043,0.2223360655737705,0.15939877528298385,0.0549618320610687,0.16978217209949018,38.33698030634573,1.3566739606126914,19.781181619256017,38.949671772428886,1.5754923413566742
5.0,충북,0.15650806134486825,0.15217391304347827,0.19672131147540986,0.16607904991649658,0.09312977099236641,0.16553375560018538,37.08520179372197,0.6278026905829596,18.026905829596412,41.52466367713005,2.7354260089686098
6.0,강원,0.12898151789225323,0.18478260869565216,0.11782786885245902,0.15401744293932085,0.051908396946564885,0.13594932797775375,37.19545208446129,0.9204114780725501,13.427179209528967,46.6161342717921,1.8408229561451002
6.0,경기,0.8081006685017695,0.8043478260869565,0.7832991803278689,0.7849322694377435,0.6763358778625954,0.8017148153869922,39.56621440856106,0.7070514045480604,14.781196254538505,40.712784253774124,4.232753678578254
6.0,경남,0.21569012976799057,0.46739130434782605,0.30686475409836067,0.1582853961773984,0.15725190839694655,0.20763170091147842,40.64864864864865,1.5495495495495495,22.234234234234236,31.855855855855857,3.711711711711712
6.0,경북,0.2384978372001573,0.4782608695652174,0.2832991803278689,0.2095008350343292,0.19541984732824427,0.23636644523404912,39.52971083571655,1.398156974896727,18.144264378773435,36.860502065459166,4.067365745154115
6.0,광주,0.11010617381046009,0.03260869565217391,0.04610655737704919,0.1384301354611245,0.042748091603053436,0.10968638961841495,39.21698739216987,0.19907100199071004,7.166556071665561,51.55938951559389,1.85799601857996
6.0,대구,0.21588674793550924,0.07608695652173914,0.21926229508196723,0.1887177583967341,0.20305343511450383,0.2067047736752665,40.86138255519363,0.2533478103510677,16.141874773796598,37.92978646398842,4.813608396670286
6.0,대전,0.09594966574911522,0.10869565217391304,0.09836065573770493,0.09760623492299127,0.013740458015267175,0.09408311447551368,39.770114942528735,0.7662835249042145,16.091954022988507,42.68199233716475,0.6896551724137931
6.0,부산,0.19425874950845456,0.20652173913043478,0.2100409836065574,0.15401744293932085,0.1465648854961832,0.1804418353159277,42.05530334296327,0.7841518778373916,17.664052827073874,35.53446141147338,3.962030540652084
6.0,서울,0.6604404246952419,0.2934782608695652,0.5978483606557378,0.5540916682130265,0.8244274809160306,0.6235130542252433,41.54920946194387,0.33092290721902196,14.52383870572374,36.97757078073293,6.618458144380439
6.0,세종,0.004718836020448289,0.021739130434782608,0.00461065573770492,0.005010205975134533,0.0061068702290076335,0.00455739224470879,37.67123287671233,1.36986301369863,18.493150684931507,39.726027397260275,2.73972602739726
6.0,울산,0.08415257569799449,0.09782608695652173,0.09272540983606559,0.07088513638894042,0.09618320610687023,0.08156959678665225,40.15748031496063,0.7874015748031495,17.410323709536307,36.13298337707786,5.511811023622047
6.0,인천,0.1340935902477389,0.14130434782608695,0.12653688524590165,0.12135832250881425,0.06870229007633588,0.1262165919975282,41.429401510749564,0.7553747821034282,15.398024404416036,39.80244044160372,2.6147588611272514
6.0,전남,0.17361384191899332,0.3913043478260869,0.16700819672131148,0.17795509370940807,0.09465648854961832,0.17449405221690095,38.95993179880648,1.5345268542199488,14.663256606990622,42.19948849104859,2.6427962489343564
6.0,전북,0.13684624459300038,0.2934782608695652,0.13165983606557377,0.1458526628316942,0.03816793893129771,0.13780318245017764,38.85622661678247,1.4430785676109033,14.698022447888828,43.666488508818816,1.3361838588989845
6.0,제주,0.06842312229650019,0.07608695652173914,0.07530737704918034,0.05938021896455743,0.09465648854961832,0.06774293217982388,39.315352697095435,0.7261410788381742,17.116182572614107,36.410788381742734,6.431535269709543
6.0,충남,0.15414864333464412,0.41304347826086957,0.1869877049180328,0.13341992948599,0.061068702290076333,0.1497759925845821,40.22704837117473,1.8756169792694966,18.904244817374135,37.018756169792695,1.9743336623889436
6.0,충북,0.13920566260322453,0.15217391304347827,0.14139344262295084,0.1445537205418445,0.06412213740458016,0.13996601266800554,38.91521853607161,0.737230121116377,15.481832543443918,42.65402843601896,2.211690363349131
7.0,강원,0.1553283523397562,0.18478260869565216,0.1403688524590164,0.17702727778808686,0.12061068702290076,0.1627529738915495,37.42023701002735,0.7748404740200547,13.309024612579762,44.895168641750224,3.6007292616226074
7.0,경기,0.8950058985450255,0.6304347826086957,0.8908811475409837,0.8407867879012803,0.8839694656488549,0.8845975590916113,39.71747985094029,0.5026432099835342,15.226622757604646,39.53548834387728,5.017765837594245
7.0,경남,0.2265041289815179,0.22826086956521738,0.3432377049180328,0.17739840415661534,0.20916030534351146,0.22624748957206858,39.224137931034484,0.6962864721485411,22.811671087533156,32.725464190981434,4.542440318302388
7.0,경북,0.2599292174596932,0.5434782608695652,0.33709016393442626,0.22230469474856188,0.1984732824427481,0.2588444307121891,39.354275741710296,1.4543339150668992,19.66259453170448,35.74752763234439,3.781268179173938
7.0,광주,0.12996460872984664,0.07608695652173914,0.06967213114754099,0.16719242902208203,0.03969465648854962,0.13316854626911787,38.210933186085036,0.3865267807840972,8.503589177250138,51.46327995582551,1.4356709000552181
7.0,대구,0.24911521824616592,0.19565217391304346,0.23463114754098363,0.22731490072369642,0.2534351145038168,0.24154178896956588,40.385812072184194,0.5600497822028625,14.810205351586808,39.07902924704418,5.164903546981954
7.0,대전,0.1220998820290995,0.05434782608695652,0.10348360655737705,0.1330488031174615,0.024427480916030534,0.12003707708944848,39.73187081048141,0.30469226081657524,13.40645947592931,45.58196221815966,0.9750152346130408
7.0,부산,0.20664569406213135,0.19565217391304346,0.24231557377049184,0.1640378548895899,0.17251908396946564,0.195581646840723,41.31347842688049,0.6872852233676976,18.747613592974417,34.936998854524624,4.314623902252769
7.0,서울,0.7109712937475423,0.2826086956521739,0.6034836065573771,0.5980701428836518,0.9618320610687022,0.6693959524177352,41.66571461213298,0.2970410145093111,13.66388666742831,37.1758254312807,7.197532274648692
7.0,세종,0.004718836020448289,0.03260869565217391,0.007684426229508198,0.0038968268695490802,0.016793893129770993,0.005175343735516761,35.714285714285715,1.948051948051948,21.428571428571427,33.76623376623377,7.142857142857142
7.0,울산,0.09260715690129767,0.08695652173913043,0.08452868852459017,0.07719428465392465,0.09923664122137404,0.08635872084041403,41.6597510373444,0.6639004149377593,15.186721991701244,37.095435684647306,5.394190871369295
7.0,인천,0.13881242626818718,0.10869565217391304,0.14549180327868855,0.13935795138244572,0.06870229007633588,0.13818940213193262,39.285714285714285,0.5330490405117271,16.098081023454156,41.68443496801706,2.398720682302772
7.0,전남,0.1624066063704286,0.2934782608695652,0.16803278688524592,0.18760437929114865,0.059541984732824425,0.1717905144446161,37.083513630463,1.1683254002596277,14.971873647771528,45.08870618779749,1.6875811337083515
7.0,전북,0.14569406213134092,0.30434782608695654,0.14549180327868855,0.16422341807385415,0.042748091603053436,0.15132087131160202,37.732160312805476,1.3685239491691104,14.760508308895407,44.770283479960895,1.3685239491691104
7.0,제주,0.07255210381439245,0.07608695652173914,0.06813524590163936,0.06476155130822045,0.15725190839694655,0.07369071527885061,38.42459173871278,0.6724303554274735,14.505283381364073,36.50336215177713,9.894332372718539
7.0,충남,0.15513173417223752,0.358695652173913,0.20133196721311478,0.1413991464093524,0.061068702290076333,0.15526031206550284,39.103481163567,1.5736766809728182,19.599427753934194,37.81592751549833,1.9074868860276584
7.0,충북,0.15591820684231222,0.25,0.1593237704918033,0.15624420115049176,0.06412213740458016,0.15479684844739686,39.40698230511717,1.099952175992348,15.734098517455763,41.75035868005739,2.008608321377331
8.0,강원,0.1671254423908769,0.2608695652173913,0.1869877049180328,0.19372796437186862,0.13435114503816795,0.1826046655337556,35.94451244390045,0.9791921664626682,15.626274989800082,43.859649122807014,3.5903712770297838
8.0,경기,0.8955957530475815,1.0,0.8939549180327869,0.9170532566338837,0.9725190839694656,0.9241464545033214,38.054933200564264,0.7634221226454236,14.629491328520455,41.26628495560534,5.285868392664509
8.0,경남,0.20998820290994888,0.42391304347826086,0.3155737704918033,0.16199665986268325,0.216793893129771,0.2109531901745713,38.99929027679205,1.3839602555003547,22.498225691980128,32.07948899929028,5.039034776437189
8.0,경북,0.27270939834840735,0.3913043478260869,0.3314549180327869,0.2616440898125812,0.1801526717557252,0.27738297543642826,38.55356171832518,0.9787928221859705,18.08047852093529,39.17890157694399,3.2082653616095707
8.0,광주,0.1108926464805348,0.06521739130434782,0.0471311475409836,0.14399703098905178,0.04122137404580153,0.11262165919975282,38.51132686084142,0.3883495145631068,7.119741100323624,52.23300970873787,1.7475728155339807
8.0,대구,0.21824616594573337,0.09782608695652173,0.1915983606557377,0.19743922805715347,0.19541984732824427,0.20685926154796846,41.265822784810126,0.325497287522604,14.177215189873419,39.602169981916816,4.6292947558770345
8.0,대전,0.11305544632324026,0.06521739130434782,0.10143442622950821,0.11319354240118759,0.044274809160305344,0.10899119419125598,40.453938584779706,0.4005340453938585,14.419225634178906,42.79038718291055,1.9359145527369825
8.0,부산,0.20802202123476207,0.21739130434782608,0.22694672131147542,0.16774911857487476,0.20305343511450383,0.19704928163139193,41.28127369219106,0.7581501137225171,17.475360121304018,35.44351781652767,5.0416982562547386
8.0,서울,0.695241840346048,0.25,0.6280737704918034,0.5733902393765077,0.9038167938931297,0.6534837015294299,41.733941733941734,0.2691002691002691,14.554814554814556,36.51573651573651,6.926406926406926
8.0,세종,0.0019661816751867867,0.05434782608695652,0.00461065573770492,0.00037112636852848317,0.0015267175572519084,0.0015448787270199282,38.31775700934579,4.672897196261682,25.233644859813083,30.8411214953271,0.9345794392523363
8.0,울산,0.08238301219032639,0.043478260869565216,0.09887295081967214,0.07274076823158285,0.08396946564885496,0.08156959678665225,39.37007874015748,0.3499562554680665,18.460192475940506,37.00787401574803,4.811898512685914
8.0,인천,0.1405819897758553,0.14130434782608695,0.15112704918032788,0.13768788272406754,0.07633587786259542,0.13965703692260156,39.366754617414244,0.6860158311345647,16.517150395778362,40.791556728232194,2.638522427440633
8.0,전남,0.17243413291388124,0.358695652173913,0.1593237704918033,0.21451104100946372,0.0900763358778626,0.18762552139657035,36.089030206677265,1.3116057233704292,13.07631160572337,47.17806041335454,2.3449920508744038
8.0,전북,0.13802595359811246,0.3804347826086956,0.13729508196721313,0.15661532751902024,0.03816793893129771,0.14421442916731037,37.51279426816786,1.7911975435005119,14.636642784032752,44.779938587512795,1.2794268167860798
8.0,제주,0.07746755800235941,0.10869565217391304,0.07581967213114756,0.07478196325848951,0.15267175572519084,0.08095164529584428,37.44493392070485,0.881057268722467,14.625550660792952,38.23788546255506,8.81057268722467
8.0,충남,0.1478568619740464,0.358695652173913,0.20952868852459017,0.1365745036184821,0.04885496183206107,0.15101189556619804,38.34476003917728,1.6160626836434866,20.91087169441724,37.56121449559255,1.5670910871694417
8.0,충북,0.1504128981517892,0.18478260869565216,0.17725409836065575,0.1551308220449063,0.0916030534351145,0.15580101961995982,37.832699619771866,0.8079847908745247,17.300380228136884,41.20722433460076,2.8517110266159698
